"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1972896680577237375","Tue Sep 30 05:29:57 +0000 2025","168","Menteri Keuangan Purbaya Yudhi Sadewa membeberkan perbedaan harga barang-barang subsidi yang selisihnya selama ini ditanggung pemerintah mulai dari Pertalite hingga LPG 3 kg untuk realisasi tahun anggaran 2024. Pemberian subsidi ini merupakan bentuk keberpihakan fiskal agar https://t.co/PiD1ZYYJeO","1972896680577237375","https://pbs.twimg.com/media/G2EjEoUaAAA7LtH.jpg","","in","","29","129","45","https://x.com/undefined/status/1972896680577237375","759692754985242625",
"1972896598666649970","Tue Sep 30 05:29:38 +0000 2025","0","Pajak Kripto Meledak! Sumbang Rp1 61 Triliun Jadi 'Emas Digital' Penerimaan Negara Era Menkeu Purbaya https://t.co/nSWT1itxqM","1972896598666649970","","","in","","0","0","0","https://x.com/undefined/status/1972896598666649970","817669043792420864",
"1972895732513534360","Tue Sep 30 05:26:11 +0000 2025","47","Menteri Keuangan Purbaya rapat kerja alias Raker bersama Komisi XI DPR guna membahas Realisasi Kompensasi dan Subsidi dalam APBN Tahun 2025 Selasa 30/09/25. Ia melaporkan melaporkan seluruh anggaran subsidi dan kompensasi di tahun 2024 saat ini sudah dilunasi oleh pemerintah https://t.co/iCUoteD1g1","1972895732513534360","https://pbs.twimg.com/media/G2EiNj3bUAAANEq.jpg","","in","","2","2","17","https://x.com/undefined/status/1972895732513534360","57261519",
"1972894392710296027","Tue Sep 30 05:20:52 +0000 2025","0","Menyala Menkeu -Trending X Jokowi ijazah Gibran Selasa Kasus KPK Bobby Pagii Prabowo PBB DPR Penjilat Termul Pendidikan- [FULL] Di Depan DPR Menkeu Purbaya Beberkan Harga Asli Pertalite Solar... https://t.co/hJXFRTIDRA lewat @YouTube","1972894392710296027","","","in","","0","0","0","https://x.com/undefined/status/1972894392710296027","75554768",
"1972891965533651242","Tue Sep 30 05:11:13 +0000 2025","0","𝐃𝐢𝐬𝐞𝐛𝐮𝐭 𝐁𝐞𝐥𝐮𝐦 𝐁𝐚𝐲𝐚𝐫 𝐒𝐮𝐛𝐬𝐢𝐝𝐢 𝐏𝐮𝐫𝐛𝐚𝐲𝐚: 𝐁𝐔𝐌𝐍 𝐒𝐮𝐝𝐚𝐡 𝐝𝐢𝐛𝐚𝐲𝐚𝐫𝐤𝐚𝐧 𝐍𝐲𝐚𝐧𝐠𝐤𝐮𝐭 𝐊𝐚𝐥𝐢 𝐝𝐢 𝐌𝐞𝐫𝐞𝐤𝐚 Menteri Keuangan Purbaya menanggapi isu keterlambatan pembayaran subsidi dengan menyatakan bahwa subsidi untuk BUMN sudah https://t.co/vUhslhbShE","1972891965533651242","https://pbs.twimg.com/amplify_video_thumb/1972891673387790336/img/iojOdfpH_cP260Eu.jpg","","in","","0","1","0","https://x.com/undefined/status/1972891965533651242","502140136",
"1972890953024413826","Tue Sep 30 05:07:12 +0000 2025","0","Menteri Keuangan Purbaya Yudhi Sadewa akan mengalihkan anggaran Fasilitas Likuiditas Pembiayaan Perumahan FLPP untuk rumah subsidi ke program lain apabila realisasinya tak terserap sepenuhnya. Hal itu diklaim untuk pastikan setiap rupiah yang digelontorkan APBN dapat gerakkan","1972890953024413826","","","in","","0","0","0","https://x.com/undefined/status/1972890953024413826","145121986",
"1972890927661490606","Tue Sep 30 05:07:06 +0000 2025","1","Purbaya Ungkap Harga Asli BBM Pertalite Bukan Rp 10.000/ Liter https://t.co/hr0k61HNLQ","1972890927661490606","","","in","","0","0","0","https://x.com/undefined/status/1972890927661490606","847372542830444544",
"1972890786321870975","Tue Sep 30 05:06:32 +0000 2025","2","Purbaya Ungkap Harga Sebenarnya Pertalite Solar Sampai LPG https://t.co/RoSxmCeh06","1972890786321870975","","","in","","1","0","0","https://x.com/undefined/status/1972890786321870975","847372542830444544",
"1972890640016179435","Tue Sep 30 05:05:57 +0000 2025","0","BUMN Jangan Khawatir Purbaya Siap Bayar Subsidi Oktober 2025 https://t.co/bffMBHogQ8","1972890640016179435","","","in","","0","0","0","https://x.com/undefined/status/1972890640016179435","847372542830444544",
"1972887667731001526","Tue Sep 30 04:54:09 +0000 2025","0","Menkeu Purbaya Yudhi Sadewa akan menyiapkan saluran pengaduan khusus bagi wajib pajak yang merasa diperas atau ditekan oleh petugas pajak. . Tujuannya adalah melindungi wajib Pajak yang sudah patuh dan memastikan tidak ada lagi pemerasan oleh oknum. #pajak https://t.co/e6x9X29Dj4","1972887667731001526","https://pbs.twimg.com/media/G2Ea1t7aAAABieT.jpg","","in","","0","1","0","https://x.com/undefined/status/1972887667731001526","3813977117",
"1972887031920681379","Tue Sep 30 04:51:37 +0000 2025","0","Menko Perekonomian Airlangga Hartarto menyambut positif keputusan Menteri Keuangan Purbaya Yudhi Sadewa yang menetapkan CHT tidak akan naik pada 2026...... #MenkoPerekonomian #Menkeu #CukaiRokok https://t.co/034bhPi3su","1972887031920681379","","","in","","0","0","0","https://x.com/undefined/status/1972887031920681379","1154685827206635522",
"1972885975820075084","Tue Sep 30 04:47:25 +0000 2025","161","Menkeu Purbaya Sidak Bank BUMN: Mau Ikut Rapat Sama Direksi https://t.co/yzIxKwx8Ec","1972885975820075084","https://pbs.twimg.com/amplify_video_thumb/1972885553919201280/img/MgtG52pSXp7TxSdu.jpg","","in","","5","10","27","https://x.com/undefined/status/1972885975820075084","23343960",
"1972884388997456029","Tue Sep 30 04:41:07 +0000 2025","2","Purbaya Lapor ke DPR Subsidi BBM Cs 2025 Tembus Rp479 T https://t.co/X6NhDdcx9X","1972884388997456029","","","in","","1","2","2","https://x.com/undefined/status/1972884388997456029","847372542830444544",
"1972884307112030613","Tue Sep 30 04:40:47 +0000 2025","0","Purbaya Pede Investor Asing Bakal Serbu RI: Mereka Bakal Menikmati! https://t.co/mSDRKZo2EA","1972884307112030613","","","in","","0","0","0","https://x.com/undefined/status/1972884307112030613","847372542830444544",
"1972884066585498074","Tue Sep 30 04:39:50 +0000 2025","0","BREAKING NEWS - Menkeu Purbaya &amp; DPR Rapat Bahas Realisasi Kompensasi Serta Subsidi APBN 2025 https://t.co/YvStG8rAVJ","1972884066585498074","","","in","","0","0","0","https://x.com/undefined/status/1972884066585498074","1621044492701937665",
"1972883910507008349","Tue Sep 30 04:39:13 +0000 2025","0","Menkeu Purbaya Bahas Subsidi BBM hingga Listrik di DPR Hari Ini https://t.co/MeklJ6Iooa","1972883910507008349","","","in","","0","0","0","https://x.com/undefined/status/1972883910507008349","1426591205089898503",
"1972882109904953752","Tue Sep 30 04:32:04 +0000 2025","45"," HOAX ALERT! Beredar sebuah nomor asing menghubungi dan mengaku sebagai Menkeu Purbaya. Faktanya: ITU HOAX. Selalu cross-check melalui kanal resmi di website akun terverifikasi dan call center. Jangan Tertipu. Jangan Sebar. Jangan Percaya. Laporkan nomor mencurigakan https://t.co/ehv4gVdfLh","1972882109904953752","https://pbs.twimg.com/media/G2EVzfqbYAEQxps.jpg","","in","","0","8","9","https://x.com/undefined/status/1972882109904953752","1353570546869440512",
"1972878891166646681","Tue Sep 30 04:26:24 +0000 2025","15","@xquitavee Pak Purbaya memiliki Aura beda. Orang seperti terhipnotis utk optimis dan bahagia. Udah jadi seleb kabinet merah putih","1972880685234036916","","xquitavee","in","","0","5","0","https://x.com/undefined/status/1972880685234036916","1331503267814072320",
"1972879470404210712","Tue Sep 30 04:21:34 +0000 2025","2","Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mendadak berkunjung ke kantor pusat Bank Negara Indonesia (BNI) pada Senin (29/9). Hal ini terkait penempatan dana Rp200 triliun di Himpunan Bank Milik Negara atau Himbara. Kami mau melihat uang Rp200 triliun dikemanakan? kata https://t.co/3YTBFaQUGC","1972879470404210712","https://pbs.twimg.com/amplify_video_thumb/1972878890017476608/img/FrUH_cZbmihMGE-4.jpg","","in","","0","0","1","https://x.com/undefined/status/1972879470404210712","552523769",
"1972879420978540724","Tue Sep 30 04:21:22 +0000 2025","0","Menteri Keuangan Purbaya Yudhi Sadewa memaparkan tentang Realisasi Kompensasi dan Subsidi dalam APBN 2025 dalam rapat bersama komisi 11 DPR RI Selasa (30/9) siang. Ard #BeritaElshinta https://t.co/7PvF829DSh","1972879420978540724","https://pbs.twimg.com/amplify_video_thumb/1972879322529849344/img/2w5PFE1i0UpvkJPH.jpg","","in","","0","0","0","https://x.com/undefined/status/1972879420978540724","121640063",
"1972878891166646681","Tue Sep 30 04:19:16 +0000 2025","796","Wiih keren nih cara kerja Menkeu Pak Purbaya Langsung sidak di saat rapat direksi bank BNI dan ikut menyimak apa yg di diskusi kan https://t.co/0bFmZycEOV","1972878891166646681","https://pbs.twimg.com/ext_tw_video_thumb/1972878844148531200/pu/img/hIWMvYNnRCSHDXIW.jpg","","in","","21","82","178","https://x.com/undefined/status/1972878891166646681","1604408934525464576",
"1972876718085116395","Tue Sep 30 04:10:39 +0000 2025","0","2/6 Yang Melemahkan Kredibilitas: Reshuffle Kabinet Merah Putih tanggal 8-9 Sept bikin heboh besar! Penggantian Sri Mulyani jadi Menkeu sama Purbaya Yudhi Sadewa dibilang ninggalin lubang gede di makroekonomi plus uji kredibilitas fiskal kita yang selama ini jago. Investor","1972876721956479274","","ichsanrasyid","in","","0","1","0","https://x.com/undefined/status/1972876721956479274","39450747",
"1972876304765923480","Tue Sep 30 04:08:59 +0000 2025","1","Purbaya Rapat dengan Komisi XI DPR Hari Ini Bahas Realisasi Subsidi di APBN 2025 https://t.co/4FxiioLyIx","1972876304765923480","","","in","","0","0","0","https://x.com/undefined/status/1972876304765923480","132078023",
"1972874284201828408","Tue Sep 30 04:00:58 +0000 2025","0","Purbaya Bertandang ke DPR Lapor Realisasi Subsidi &amp; Kompensasi https://t.co/X6TnzytGJ9","1972874284201828408","","","in","","0","0","0","https://x.com/undefined/status/1972874284201828408","847372542830444544",
"1972874206955319573","Tue Sep 30 04:00:39 +0000 2025","0","Viral Foto Lawas Menteri Keuangan Purbaya Yudhi Sadewa Gondrong Bak Koboy Netizen: Orang Teknik Beneran Pak! https://t.co/jfbWmoVNXS","1972874206955319573","","","in","","0","0","0","https://x.com/undefined/status/1972874206955319573","1550413916135514113",
"1972874136952435079","Tue Sep 30 04:00:23 +0000 2025","0","Viral Foto Lawas Menteri Keuangan Purbaya Yudhi Sadewa Gondrong Bak Koboy Netizen: Orang Teknik Beneran Pak! https://t.co/jfbWmoVNXS","1972874136952435079","","","in","","0","0","0","https://x.com/undefined/status/1972874136952435079","1550413916135514113",
"1972873063621701685","Tue Sep 30 03:56:07 +0000 2025","0","Asosiasi E-Commerce Indonesia idEA nilai keputusan Menkeu Purbaya Yudhi Sadewa tunda penerapan pemungutan PPh Pasal 22 pedagang online di e-commerce sebesar 0 5% sesuai masukan para pelaku usaha. idEA nilai keputusan jadi angin segar bagi ekosistem UMKM digital. Pasalnya para","1972873063621701685","","","in","","0","0","0","https://x.com/undefined/status/1972873063621701685","145121986",
"1972872955744202793","Tue Sep 30 03:55:41 +0000 2025","0","Asosiasi E-Commerce Indonesia idEA nilai keputusan Menkeu Purbaya Yudhi Sadewa tunda penerapan pemungutan PPh Pasal 22 pedagang online di e-commerce sebesar 0 5% sesuai masukan para pelaku usaha. idEA nilai keputusan jadi angin segar bagi ekosistem UMKM digital. Pasalnya para","1972872955744202793","","","in","","0","0","0","https://x.com/undefined/status/1972872955744202793","145121986",
"1972659072554991865","Tue Sep 30 03:45:07 +0000 2025","1","@SantorinisSun Salah prabs jg bukannya bertahap tp lsg kasih anggaran gede BGN ya ngasal aja pake tuh anggaran drpd ga terserap dan dimarahin purbaya. Makanya jgn bangga dlm setahun bisa kasih makan sekian jt anak sementara negara lain butuh berthn2.","1972870296895184982","","SantorinisSun","in","","0","0","0","https://x.com/undefined/status/1972870296895184982","709961863",
"1972867130900304078","Tue Sep 30 03:32:32 +0000 2025","0","Jakarta CNBC Indonesia - Menteri Keuangan Purbaya Yudhi Sadewa mengunjungi kantor pusat BNI secara mendadak Senin (29/9/2025). Purbaya mengatakan hal ini dilakukan untuk mengecek penyaluran dana untuk kredit dari pemerintah. Pagi kita lihat. Itu uang yang Rp200 triliun https://t.co/3TAq6jCrqP","1972867130900304078","https://pbs.twimg.com/media/G2EIMjkaUAAn24q.jpg","","in","","0","0","0","https://x.com/undefined/status/1972867130900304078","1909139716026556416",
"1972865853151678810","Tue Sep 30 03:27:28 +0000 2025","0","Purbaya Ramal Ekonomi Kuartal IV-2025 di Atas 5 5% https://t.co/DTd0lEySjL","1972865853151678810","","","in","","0","0","0","https://x.com/undefined/status/1972865853151678810","847372542830444544",
"1972864434550014374","Tue Sep 30 03:21:49 +0000 2025","1","Pengumuman! Kantor Purbaya Lelang Alat Pijat Balon Sampai Sapi https://t.co/0DuP1fmUYY","1972864434550014374","","","in","","0","0","0","https://x.com/undefined/status/1972864434550014374","847372542830444544",
"1972863393460858951","Tue Sep 30 03:18:13 +0000 2025","0","Huda mengatakan kita harus melihat bagaimana kebijakan ekonomi Purbaya apakah akan ugal-ugalan dalam pengeluaran APBN ataukah berpegang pada prinsip pruden. Simak penjelasannya dalam Youtube AktualForum kali ini. ##beritaterkini #beritaterbaru #prabowo #aktualforum #aktualcom","1972863525933678736","","aktualofficial","in","","0","0","0","https://x.com/undefined/status/1972863525933678736","1142137706840875008",
"1972863393460858951","Tue Sep 30 03:17:41 +0000 2025","0","Direktur Ekonomi CELIOS menilai Menteri Keuangan Purbaya yang menggantikan Sri Mulyani terlalu over confidence. Sehingga hal ini dikhawatirkan akan menjadi Boomerang bagi perbaikan ekonomi Pemerintah Prabowo. https://t.co/Yzw3DoIrr5","1972863393460858951","","","in","","0","1","0","https://x.com/undefined/status/1972863393460858951","1142137706840875008",
"1972862341638500406","Tue Sep 30 03:13:30 +0000 2025","0","Pemerintah Ancam Tarik Anggaran Jika Penyaluran KPR Subsidi Tak Terealisasi 100% https://t.co/MeMMRuqIXg @AidilAKBAR","1972862341638500406","","","in","","0","0","0","https://x.com/undefined/status/1972862341638500406","1731964323566845952",
"1972551165201281154","Tue Sep 30 03:11:51 +0000 2025","0","@abu_waras Nah ini bukti bahwa pemerintah sudah berbenah dari kondisi di masa sebelumnya. Kalau katanya cuma banyak omong ya tunggu dulu biarkan Pak Menteri Purbaya bekerja","1972861924607131833","","abu_waras","in","","0","0","0","https://x.com/undefined/status/1972861924607131833","1863162265182384128",
"1972518699262419366","Tue Sep 30 03:06:21 +0000 2025","1","@IreneLim177 @txtdrimedia Wkwk pak Purbaya ini tipe tipe yang berbahaya buat pemerintahan korup kok bisa dapet ya? gak komplen sama sekali hanya heran aja","1972860541036282339","","IreneLim177","in","","0","0","0","https://x.com/undefined/status/1972860541036282339","939264637",
"1972860261385347100","Tue Sep 30 03:05:14 +0000 2025","1","yakinkan aku business school bisa switch ke school of accounting fyi kampusku emang misahin manajemen sama akuntansi karena emang konsentrasinya beda after aku liat tapi aku ga mau minder si aku harus switch pak Purbaya aja dari engineering bisa masa jebolan BS ga bisa","1972860261385347100","","","in","","0","2","0","https://x.com/undefined/status/1972860261385347100","1908095573972172802",
"1972858142292922690","Tue Sep 30 02:56:49 +0000 2025","0","Omongan Purbaya Bikin Rupiah Balik Perkasa Ini Ternyata Penjelasannya https://t.co/J8cLHpHDla","1972858142292922690","","","in","","0","0","0","https://x.com/undefined/status/1972858142292922690","847372542830444544",
"1972851172987089092","Tue Sep 30 02:29:08 +0000 2025","0","Heboh! Anak Menkeu Purbaya Sadewa Pamer Gepokan Dolar AS dan Hasil Trading Miliaran di TikTok! https://t.co/NDU4go6vjO","1972851172987089092","","","in","","0","0","0","https://x.com/undefined/status/1972851172987089092","817669043792420864",
"1972844511043932259","Tue Sep 30 02:02:39 +0000 2025","0","Kabar baik pada #KawanPajak Menteri Keuangan Purbaya Yudhi menyampaikan rencana kebijakan baru yang sedang difinalisasi yaitu: 1. Perpanjangan tarif PPh Final UMKM 0 5% hingga tahun 2029 2. Pajak Ditanggung Pemerintah (DTP) untuk pegawai di sektor Hotel Restoran &amp; Kafe (Horeka) https://t.co/FeuRrQpX9A","1972844511043932259","https://pbs.twimg.com/media/G2DzmoFbAAAIP9J.png","","in","","0","1","0","https://x.com/undefined/status/1972844511043932259","1369515950991495169",
"1972843818895687989","Tue Sep 30 01:59:54 +0000 2025","0","Menkeu Purbaya Ancam Tarik Anggaran Subsidi Rumah jika Realisasi Tidak 100 Persen https://t.co/n1yRC1VJaP","1972843818895687989","","","in","","0","0","0","https://x.com/undefined/status/1972843818895687989","132078023",
"1972551165201281154","Tue Sep 30 01:57:23 +0000 2025","0","@abu_waras Setiap era punya tantangan ekonomi masing-masing jadi gak bisa langsung dibandingin. Sekarang Pak Purbaya lebih pilih fokus ke penguatan ekonomi biar pajak naik alami ini langkah yang lebih sehat buat jangka panjang","1972843183345397770","","abu_waras","in","","0","0","0","https://x.com/undefined/status/1972843183345397770","1794603406457479168",
"1972551165201281154","Tue Sep 30 01:33:37 +0000 2025","0","@abu_waras Resiko yg di lakukan purbaya juga sangat tinggi. Bila gagal meningkatkan pertumbuhan gagal meningkatkan daya beli resiko rezim ini di bantai n di gantung. Hutang numpuk. SDA di kuasai asing. Ketahanan pangan di kuasai oligarki. Rakyat tinggal bawa parang bantai semua","1972837202095960327","","abu_waras","in","","0","0","0","https://x.com/undefined/status/1972837202095960327","1905757800015200256",
"1972836945253503032","Tue Sep 30 01:32:35 +0000 2025","0","Selain gaya bicaranya yang jadi sorotan harta kekayaan Purbaya juga tidak lepas dari perhatian warganet. Bayangkan saja ia tercatat punya harta fantastis Rp39 21 miliar di LHKPN tanpa utang sepeser pun! Selengkapnya di https://t.co/i1njX6FAHc https://t.co/N87LlC6fOw","1972836945253503032","https://pbs.twimg.com/media/G2DsviLawAAj1Py.jpg","","in","","0","0","0","https://x.com/undefined/status/1972836945253503032","1382213818370039808",
"1972836485796962371","Tue Sep 30 01:30:46 +0000 2025","0","Cut rate BI dan the fed hingga purbaya efeck tidak mampu membuat saham bank ngaceng ","1972836485796962371","","","in","","0","0","0","https://x.com/undefined/status/1972836485796962371","1567477421104074752",
"1972835495517589909","Tue Sep 30 01:26:50 +0000 2025","7","Setelah sidak sebelumnya ke kantor pajak dan membuat kebijakan kedepan utk memperbaiki sistem cortax dilanjutkan sidak ke BGN dan akan membantu BGN spy maksimal penyerapan anggarannya Menkeu Purbaya sidak ke kantor pusat BNI gak tanggung2 mau ikut rapat dgn dewan direksi nya. https://t.co/QY9koOjI4P","1972835495517589909","https://pbs.twimg.com/ext_tw_video_thumb/1972835449334038528/pu/img/Kzb54tf0FpesrhYK.jpg","","in","","0","1","2","https://x.com/undefined/status/1972835495517589909","1152447574411902977",
"1972834343577059351","Tue Sep 30 01:22:15 +0000 2025","0","https://t.co/jvzfDqMzeE Bupati Sumedang Dony Ahmad Munir bertemu Menkeu Purbaya Yudhi Sadewa di Peresmian Akad Massal 26 Ribu Unit KPR Sejahtera Fasilitas Likuiditas Pembiayaan Perumahan di Cileungsi Bogor Senin (29/9/2025).. https://t.co/xuFVzoTYIA","1972834343577059351","https://pbs.twimg.com/media/G2DqYXracAAoiIo.jpg","","in","","0","0","0","https://x.com/undefined/status/1972834343577059351","1266357201532157952",
"1972828744307097801","Tue Sep 30 01:00:00 +0000 2025","5","Menteri Keuangan Purbaya Yudhi Sadewa menargetkan pertumbuhan ekonomi Indonesia pada kuartal IV-2025 mencapai lebih dari 5 5%. Optimisme tersebut didasarkan pada program pemerintah serta kebijakan fiskal dan moneter yang dinilai mampu memperkuat pasar dan menjaga daya dorong https://t.co/KNO2uj2jo0","1972828744307097801","https://pbs.twimg.com/media/G2Brg6paoAAaThh.jpg","","in","","0","0","1","https://x.com/undefined/status/1972828744307097801","231355136",
"1972828623582511305","Tue Sep 30 00:59:31 +0000 2025","22","Majalah Inside Indonesia edisi khusus 60 tahun Genosida 1965-1966. Ditulis oleh Sri Lestari Wahyuningroem Andreas Iswinarto Saskia Wieringa Bimo Bagas Basworo Martha Bire Quady Azam Sekar Ayu dan Rangga Purbaya. Tautan pengantar Annie Pohlman: https://t.co/HY33enj5dk","1972828623582511305","","","in","","0","0","3","https://x.com/undefined/status/1972828623582511305","336356887",
"1972639253713891531","Tue Sep 30 00:45:01 +0000 2025","0","@zy_zy_lestary Hati2 pak purbaya Rakyat bisa salah mengartikan Rumah bpk bisa kena imbasnya","1972824972746957069","","zy_zy_lestary","in","","0","1","0","https://x.com/undefined/status/1972824972746957069","1505879673414492166",
"1972823665558577503","Tue Sep 30 00:39:49 +0000 2025","0","Instruksi Menkeu Purbaya: Bupati Sumedang Didesak Percepat Realisasi APBD Kunci Gerakkan Ekonomi! https://t.co/HCPTGPNFUW https://t.co/bPfiJlDIWl","1972823665558577503","https://pbs.twimg.com/media/G2DgqMrbwAA5lZY.jpg","","in","","0","0","0","https://x.com/undefined/status/1972823665558577503","1584203828185817088",
"1972649998782509544","Tue Sep 30 00:25:52 +0000 2025","0","@Franken_blues Ngapain pak purbaya k jokowi minta restu?","1972820152447299850","","Franken_blues","in","","0","0","0","https://x.com/undefined/status/1972820152447299850","1505879673414492166",
"1972814769695625371","Tue Sep 30 00:04:28 +0000 2025","1","Purbaya Beri Subsidi Bunga KPR 10% Begini Cara Dapatnya! https://t.co/yJEPEOsZjz","1972814769695625371","","","in","","0","0","0","https://x.com/undefined/status/1972814769695625371","847372542830444544",
"1972812678923174305","Mon Sep 29 23:56:10 +0000 2025","0","Menkeu Purbaya Ultimatum: KPR Subsidi Gagal 100% Anggaran Bisa Dicabut https://t.co/CPnqBUHCGQ","1972812678923174305","","","in","","0","0","0","https://x.com/undefined/status/1972812678923174305","456426648",
"1972810367068966966","Mon Sep 29 23:46:59 +0000 2025","0","Gebrakan Koboi Purbaya Makin Top Kini Tunda Pajak Pedagang Online https://t.co/yH9gZlSLf9","1972810367068966966","","","in","","0","0","0","https://x.com/undefined/status/1972810367068966966","1912336901283147776",
"1972809621644648819","Mon Sep 29 23:44:01 +0000 2025","1","Hasil Sidak Menteri Keuangan Purbaya ke Kantor BNI (BBNI) https://t.co/rV9dTTdM7y","1972809621644648819","","","in","","0","0","1","https://x.com/undefined/status/1972809621644648819","1582972008479920129",
"1972639253713891531","Mon Sep 29 23:41:10 +0000 2025","2","@zy_zy_lestary Purbaya tau mungkin. Jkw itu dpt karomah terbukti rakyat ulama pejabat baik dlm negeri maupun luar negeri semua berkunjung ke rumah jokowi sekedar berphoto.. Bloomberg new economic yg berkedudukan di new york amerikapun mengangkat sbg team penasehat. Jkw cuma modal sabar..","1972808905685364793","","zy_zy_lestary","in","","0","0","1","https://x.com/undefined/status/1972808905685364793","1315865946850959360",
"1972808792971903122","Mon Sep 29 23:40:43 +0000 2025","0","Menkeu Purbaya Yudhi Sadewa Pede IHSG Sentuh 36.000 pada 2035 https://t.co/TxHL7qL8s3","1972808792971903122","","","in","","0","0","0","https://x.com/undefined/status/1972808792971903122","817669043792420864",
"1972808462955602182","Mon Sep 29 23:39:25 +0000 2025","0","Menkeu Purbaya Pindahkan Rp200 Triliun dari BI ke Bank BUMN Berikut Dampaknya pada Saham Perbankan https://t.co/v0Wu0vVGQH","1972808462955602182","","","in","","0","0","0","https://x.com/undefined/status/1972808462955602182","817669043792420864",
"1972808307242106981","Mon Sep 29 23:38:53 +0000 2025","0","Simak selengkapnya: https://t.co/AqLiEM4KSt Foto: Kemenkeu RI https://t.co/aykvRemIHc","1972808329039929639","https://pbs.twimg.com/media/G2DSs67awAAlgyu.jpg","BloombergTZ","in","","0","0","0","https://x.com/undefined/status/1972808329039929639","1582972008479920129",
"1972808307242106981","Mon Sep 29 23:38:48 +0000 2025","48","Menteri Keuangan Purbaya Yudhi Sadewa mengancam akan menarik dana Fasilitas Likuiditas Pembiayaan Perumahan (FLPP) jika target 350 ribu unit rumah subsidi tahun ini tidak tercapai dan akan mengalihkannya ke sektor lain yang lebih siap agar tidak ada anggaran menganggur.","1972808307242106981","","","in","","2","2","12","https://x.com/undefined/status/1972808307242106981","1582972008479920129",
"1972551165201281154","Mon Sep 29 23:35:59 +0000 2025","4","@abu_waras Perbedaan utama Sri Mulyani dan Purbaya Yudhi Sadewa https://t.co/qwoteDz2Iu https://t.co/ujFCTPbQ8R","1972807599604330915","https://pbs.twimg.com/media/G2DSDMVaIAAA6i-.jpg","abu_waras","in","","0","0","3","https://x.com/undefined/status/1972807599604330915","1711761520949157888",
"1972805255080644629","Mon Sep 29 23:32:18 +0000 2025","4","pertumbuhan lambat. - Purbaya: Pasar sempat turun tapi fokus pada pemulihan cepat. Dampak Kebijakan Purbaya terhadap UMKM Dampak Positif - Penundaan pajak e-commerce → meringankan beban UMKM digital. - Penempatan Rp200 triliun di bank BUMN → meningkatkan likuiditas dan https://t.co/rZ9fr6Oj3e","1972806673879462397","https://pbs.twimg.com/media/G2DRNgFaUAAl-4-.jpg","satunusa185593","in","","0","0","4","https://x.com/undefined/status/1972806673879462397","1711761520949157888",
"1972806498255565087","Mon Sep 29 23:31:36 +0000 2025","0","Menkeu Purbaya Optimistis Ekonomi RI Kuartal IV-2025 Tembus 5 5 Persen [ Selasa Buzz #Astakom #GenZTakeAway ] https://t.co/KmIQ4MzniN","1972806498255565087","","","in","","0","0","0","https://x.com/undefined/status/1972806498255565087","1889530835742892037",
"1972662351678873783","Mon Sep 29 23:29:28 +0000 2025","0","@FelixSGL1 Perdana mentri ke 2 indonesia setelah luhut dan ke 3 nya purbaya ","1972805962059964643","","FelixSGL1","in","","0","1","0","https://x.com/undefined/status/1972805962059964643","1160811049613848577",
"1972805255080644629","Mon Sep 29 23:28:15 +0000 2025","4","- Purbaya: Defisit sebagai alat dorong pertumbuhan asal produktif. Kebijakan Pajak - Sri Mulyani: Tax amnesty dan pajak e-commerce diterapkan. - Purbaya: Menolak tax amnesty menunda pajak e-commerce demi UMKM. Respons Pasar - Sri Mulyani: Stabilitas rupiah dan IHSG tapi https://t.co/oZw7ySTZni","1972805653996740761","https://pbs.twimg.com/media/G2DQSHLaAAAAVyG.jpg","satunusa185593","in","","0","0","4","https://x.com/undefined/status/1972805653996740761","1711761520949157888",
"1972805255080644629","Mon Sep 29 23:27:42 +0000 2025","4"," Pengelolaan Anggaran - Sri Mulyani: Konservatif belanja lambat untuk menjaga defisit rendah. - Purbaya: Agresif mendorong belanja penuh untuk memutar roda ekonomi. Defisit dan Utang - Sri Mulyani: Defisit dianggap berisiko terhadap pasar dan nilai tukar. https://t.co/77nXqfwex7","1972805516004114711","https://pbs.twimg.com/media/G2DQJ9ObAAAVEtB.jpg","satunusa185593","in","","0","0","4","https://x.com/undefined/status/1972805516004114711","1711761520949157888",
"1972805255080644629","Mon Sep 29 23:26:40 +0000 2025","5"," Perbedaan Kebijakan Sri Mulyani vs Purbaya Yudhi Sadewa Perbedaan Filosofis - Sri Mulyani: Fokus pada stabilitas fiskal kredibilitas global dan efisiensi anggaran. - Purbaya: Pro-pertumbuhan intervensi negara dan dukungan kuat terhadap UMKM. https://t.co/jk4jS0eUg4 https://t.co/vgyTAoweOH","1972805255080644629","https://pbs.twimg.com/media/G2DP6pQbYAAZfZ9.jpg","","in","","1","5","4","https://x.com/undefined/status/1972805255080644629","1711761520949157888",
"1972804606746140723","Mon Sep 29 23:24:05 +0000 2025","1","BGN ini memang gak tau diri juga gak punya malu. Udah ngeracuni ribuan anak malah minta tambah anggaran. Masih belum cukupkah meracuni anak² negeri ini ? Respons Purbaya soal BGN Minta Tambah Anggaran MBG Rp28 T https://t.co/pTIEUgeHWN","1972804606746140723","","","in","","0","0","0","https://x.com/undefined/status/1972804606746140723","1604464529278373888",
